   0.0000000e+00	   2.5207794e-03	
   3.4636619e-02	   4.6555129e-02	
   6.9273237e-02	   8.9037799e-02	
   1.0390986e-01	   1.3197719e-01	
   1.3854647e-01	   1.7271271e-01	
   1.7318309e-01	   2.1775915e-01	
   2.0781971e-01	   2.4015748e-01	
   2.4245633e-01	   2.4015748e-01	
   2.7709295e-01	   2.4015748e-01	
