   0.0000000e+00	   2.8577720e-03	
   2.4018292e-01	   7.7785719e-01	
   4.8036585e-01	   1.3496902e+00	
   7.2054877e-01	   1.6343995e+00	
   9.6073170e-01	   2.2155730e+00	
   1.2009146e+00	   2.6345051e+00	
   1.4410975e+00	   3.1922596e+00	
   1.6812805e+00	   3.5522297e+00	
   1.9214634e+00	   3.8456644e+00	
   2.1616463e+00	   4.6163926e+00	
